Period,PracticeId,Locality,Street,Area,Posttown,County,Postcode,lat,long,PsuPracticeCode,ClusterID,0Period
202006.0,W91015,,THE STABLES MEDICAL PRACTICE,27 GLYNNE WAY,HAWARDEN DEESIDE,FLINTSHIRE,CH5 3PA,53.19930000000001,-3.03614,,,
202006.0,W95026,,TROED Y FAN MEDICAL PRACTICE,ABERFAN SURGERY,COTTRELL STREET,ABERFAN,CF48 4QU,51.73028000000001,-3.37198,,,
202006.0,W95081,,MEDDYGFA CWM RHYMNI PRACTICE,R.I.H.S.C.C,UNIT 22 LAWN INDUSTRIAL ESTATE,RHYMNEY,NP22 5PW,51.7725,-3.2468,,,
202006.0,W95050,,MEDDYGFA GELLIGAER SURGERY,HEOL HEN YSGOL,GELLIGAER,,CF82 8FQ,51.648316666666666,-3.2390666666666665,,,
202006.0,W00144,,WATERSIDE MEDICAL PRACTICE,BRITON FERRY HEALTH CENTRE,BRUNEL WAY,BRITON FERRY,SA11 2FP,51.70800714285714,-3.694407142857143,,,
202006.0,W97044,,CARDIFF BAY SURGERY,45 CAMBRIDGE STREET,GRANGETOWN CARDIFF,SOUTH GLAMORGAN,CF11 7DJ,51.48,-3.18,,,
202006.0,W93036,,CASTLE GATE MEDICAL PRACTICE,REAR OF MONNOW STREET,MONMOUTH,GWENT,NP25 3EQ,51.8127,-2.7136,,,
202006.0,W97052,,WESTERN VALE FAMILY PRACTICE,THE BROAD SHROAD,COWBRIDGE,VALE OF GLAMORGAN,CF71 7DA,51.45726086956522,-3.472304347826087,,,
202006.0,W95027,,DE WINTON FIELD PRACTICE,TONYPANDY,RHONDDA CYNON TAFF,MID GLAMORGAN,CF40 2LE,51.627316666666665,-3.461883333333333,,,
202006.0,W98030,,DULAIS VALLEY PRIM CARE CTRE,NANT Y CAFN BUSINESS PARK,SEVEN SISTERS,NEATH PORT TALBOT,SA10 9EY,51.71421818181818,-3.720372727272728,,,
202006.0,W97055,,DINAS POWYS MEDICAL CENTRE,MURCH ROAD,DINAS POWYS,VALE OF GLAMORGAN,CF64 4RE,51.42878,-3.21045,,,
202006.0,W94037,,TY DOCTOR ISFRYN,FFORDD DEWI SANT,NEFYN,GWYNEDD,LL53 6EG,52.89524166666667,-4.493856666666668,,,
202006.0,W98017,,THE HEALTH CENTRE,WAUN AVENUE,GLYNCORRWG PORT TALBOT,WEST GLAMORGAN,SA13 3DP,51.63321111111111,-3.670888888888888,,,
202006.0,W93131,,131 Stow Hill,Newport,Gwent, ,NP20 4SZ,51.5877,-2.9984,,,
202006.0,W97291,,BUTETOWN MEDICAL PRACTICE,LOUDOUN,PLAS IONA,BUTETOWN  CARDIFF,CF10 5HW,51.48,-3.18,,,
202006.0,W00155,,Continence Prescribing Service,Bro Preseli Community Resource,Heol Parc Y Ffair,CRYMYCH,SA41 3SJ,51.98668,-4.68779,,,
202006.0,W00158,,LLANBEDR COURT,LLANDEVAUD,NEWPORT,,NP18 2AA,51.6084,-2.9435,,,
202006.0,W00159,,ACUTE VISITING SERVICE,THE CONFERENCE CENTRE,WITHYBUSH GENERAL HOSPITAL,FISHGUARD ROAD  HAVERFORDWEST,SA61 2PZ,51.8017,-4.9691,,,
202006.0,W98004,,BRYNHYFRYD MEDICAL CENTRE,499 LLANGYFELACH ROAD,BRYNHYFRYD,SWANSEA,SA5 9EA,51.64667142857143,-3.9853857142857145,,,
202006.0,W95643,,DR T D EALES SURGERY,36 VICTORIA AVENUE,PORTHCAWL  BRIDGEND,MID GLAMORGAN,CF36 3HG,51.48453333333333,-3.6951,,,
202006.0,W00076,,BRADLEY'S PRACTICE,BUCKLEY MEDICAL CENTRE,ALLTAMI ROAD,BUCKLEY FLINTSHIRE,CH7 3PG,53.17209696969697,-3.163118181818182,,,
202006.0,W91026,,OVERTON MEDICAL PRACTICE,15 HIGH STREET,OVERTON ON DEE,WREXHAM,LL13 0ED,52.9917619047619,-2.9116809523809524,,,
202006.0,W00152,,KALEIDOSCOPE,ST DAVID'S UNITING CHURCH,GELLIWASTAD ROAD,PONTYPRIDD,CF37 2BN,51.613815384615386,-3.3598076923076925,,,
202006.0,W94007,,TYWYN HEALTH CENTRE,ABERDOVEY ROAD,TYWYN,GWYNEDD,LL36 9HL,52.60728,-4.059706666666667,,,
202006.0,W94020,,MEDDYG CARE LONFA,GLYN-Y-MARL ROAD,LLANDUDNO JUNCTION,CONWY,LL31 9NS,53.29415,-3.81595,,,
202006.0,W92038,,NARBERTH SURGERY,NORTHFIELD ROAD,NARBERTH PEMBROKESHIRE,DYFED,SA67 7AA,51.78253684210527,-4.7388315789473685,,,
202006.0,W00154,,CHRONIC CONDITIONS PRACTICE,CONFERENCE CENTRE,FISHGUARD ROAD,HAVERFORDWEST,SA61 2PZ,51.8017,-4.9691,,,
202006.0,W94023,,MEDDYGFA GERAFON,MIN YR AFON,BENNLLECH,ANGLESEY,LL74 8TF,53.3204,-4.2261,,,
202006.0,W00157,,ACUTE CLINICAL RESPONSE TEAM,(ACRT),CAERNARVON WAY,SWANSEA,SA1 7HJ,51.63398,-3.94848,,,
202006.0,W91009,,HEALTHY PRESTATYN,RHUDDLAN IACH TY NANT,NANT HALL ROAD PRESTATYN,DENBIGHSHIRE,LL19 9LN,53.3274,-3.408033333333333,,,
202006.0,W00138,,2ND FLOOR,THE BEACON CENTRE FOR HEALTH,LANGDON ROAD,SWANSEA,SA1 8QY,51.63398,-3.94848,,,
202006.0,W00163,,Powys Teaching Health Board,Bronllys Hospital,Bronllys,BRECON,LD3 0LU,51.99435362318841,-3.411075362318841,,,
202006.0,W00160,,HEALTH & WELLBEING CENTRE,H M P BERWYN 139 BRIDGE STREET,WREXHAM INDUSTRIAL ESTATE,WREXHAM,LL13 9QE,52.9917619047619,-2.9116809523809524,,,
202006.0,W97008,,LLAN HEALTH CENTRE,MAELFA LLANEDEYRN,CARDIFF,SOUTH GLAMORGAN,CF23 9PN,51.5144,-3.1545,,,
202006.0,W94004,,CANOLFAN GOFFA FFESTINIOG,WYNNE ROAD,BLAENAU FFESTINIOG,GWYNEDD,LL41 3DW,52.95797,-3.94751,,,
202006.0,W91055,,THE LAURELS SURGERY,FLINT HEALTH & WELLBEING,CENTRE EARL STREET,FLINT,CH6 5ER,53.255125,-3.1489,,,
202006.0,W91046,,EYTON PLACE SURGERY,FLINT HEALTH & WELLBEING,CENTRE EARL STREET,FLINT,CH6 5ER,53.255125,-3.1489,,,
202006.0,W00051,,DSN OFFICE OPD2,COUNTY HOSPITAL,COED-Y-GRIC ROAD,PONTYPOOL ,NP4 5YA,51.718515789473685,-3.030521052631579,,,
202006.0,W98022,,CWMTAWE MEDICAL GROUP,80 HIGH STREET,CLYDACH,SWANSEA,SA6 5LN,51.6766,-3.9147,,,
202006.0,W93009,,ABERBEEG MEDICAL PRACTICE,THE SQUARE,ABERBEEG,ABERTILLERY,NP13 2AB,51.7298,-3.1343,,,
202006.0,W97065,,ST. DAVID'S MEDICAL CENTRE,PENTWYN DRIVE,PENTWYN,CARDIFF,CF23 7SD,51.5144,-3.1545,,,
202006.0,W00165,,ELYSIUM HEALTHCARE,CEFN CARNAU HOSPITAL,CEFN CARNAU LANE,CAERPHILLY,CF83 1LX,51.59288333333333,-3.2333833333333337,,,
202006.0,W00166,,ELYSIUM HEALTHCARE,PENPERLLENI,NR PONTYPOOL,,NP4 0AH,51.718515789473685,-3.030521052631579,,,
202006.0,W00143,,4 GWILYM ROAD,CWMLLYNFELL,SWANSEA,,SA9 2GH,51.781353333333335,-3.760806666666667,,,
202006.0,W97045,,LLANTWIT MAJOR & COASTAL VALE,MEDICAL PRACTICE STATION ROAD,LLANTWIT MAJOR VALE OF GLAM,SOUTH GLAMORGAN,CF61 1ST,51.41158,-3.491,,,
202006.0,W95087,,MAENDY PLACE SURGERY,1 MAENDY PLACE,WEATHERALL STREET,ABERDARE,CF44 7AY,51.7327125,-3.48293125,,,
202006.0,W98019,,CWMAVON HEALTH CENTRE,CWMAVON NEATH,PORT TALBOT,WEST GLAMORGAN,SA12 9PY,51.61181666666667,-3.7703,,,
202006.0,W00168,,BODFAN OFFICES,YSBYTY ERYRI HOSPITAL,MORFA ROAD,CAERNAFON,LL55 2YE,53.12915357142857,-4.195053571428572,,,
202006.0,W91031,,RHOSLAN SURGERY,WEST END MEDICAL CENTRE,CONWAY ROAD,COLWYN BAY,LL29 7DA,53.283275,-3.6966,,,
202006.0,W98015,,MOUNTAIN VIEW HEALTH CENTRE,51 MAYHILL ROAD,MAYHILL SWANSEA,WEST GLAMORGAN,SA1 6TD,51.63398,-3.94848,,,
202006.0,W00169,,SOUTH LOCALITY,OPTOMETRIST PRESCRIBERS,FIRST OPTIC 19 BETHAL SQUARE,BRECON POWYS,LD3 7JP,51.99435362318841,-3.411075362318841,,,
202006.0,W95070,,BRIDGEND GROUP PRACTICE,MERTHYRMAWR ROAD,BRIDGEND,MID GLAMORGAN,CF31 3NW,51.507666666666665,-3.577733333333333,,,
202006.0,W95290,,OAKLANDS SURGERY,OAKLAND STREET,BEDLINOG TREHARRIS,MID GLAMORGAN,CF46 6TE,51.674075,-3.3016,,,
202006.0,W97027,,RUMNEY PRIMARY CARE CENTRE,BARMOUTH ROAD,RUMNEY,CARDIFF,CF3 3LG,51.52382222222222,-3.0891333333333333,,,
202006.0,W92005,,NEW QUAY SURGERY,CHURCH ROAD,NEW QUAY CEREDIGION,DYFED,SA45 9PB,52.209680000000006,-4.35834,,,
202006.0,W00133,,ASH GROVE MEDICAL CENTRE,THOMAS STREET,LLANELLI,,SA15 3JH,51.74003,-4.187250000000001,,,
202006.0,W96002,,PENGOROF SURGERY,GOROF ROAD,YSTRADGYNLAIS,POWYS,SA9 1DS,51.781353333333335,-3.760806666666667,,,
202006.0,W93045,,WESTFIELD MEDICAL CENTRE,WESTFIELD AVENUE,MALPAS NEWPORT,GWENT,NP20 6EY,51.5877,-2.9984,,,
202006.0,W00172,,ROOM 15 CONTINENCE OFFICE,Royal Alexandra Hospital,Marine Drive,Rhyl,LL18 3AS,53.29182,-3.45482,,,
202006.0,W98046,,VALE OF NEATH PRACTICE,VALE OF NEATH MEDICAL CENTRE,GLYNNEATH ROAD,GLYNNEATH NEATH,SA11 5AL,51.70800714285714,-3.694407142857143,,,
202006.0,W92022,,TANYFRON PRIMARY CARE,ABERAERON INTEGRATED CARE CENT,VICARAGE HILL,ABERAERON,SA46 0DY,52.2425,-4.2587,,,
202006.0,W00170,,COMMUNITY WOUND TEAM,GLAN ELY WARD,ST DAVIDS HOSPITAL,COWBRIDGE ROAD EAST CARDIFF,CF11 9XB,51.48,-3.18,,,
202006.0,W00171,,CONTINENCE OFFICE,ERYRI HOSPITAL,CAERNAFON,GWYNEDD,LL55 2YE,53.12915357142857,-4.195053571428572,,,
202006.0,W92044,,CARDIGAN HEALTH CENTRE,CARDIGAN INTERGRATED CARE CENT,RHODFA'R FELIN CARDIGAN,CEREDIGION,SA43 1JX,52.07603076923077,-4.6376,,,
202006.0,W96011,,BRO DDYFI/DYFI VALLEY HEALTH,GLANTWYMYN HEALTH CENTRE,MACHYNLLETH,POWYS,SY20 8EQ,52.59227105263158,-3.816673684210527,,,
202006.0,W93040,,PARK SURGERY,375 CHEPSTOW ROAD,NEWPORT,GWENT,NP19 8XR,51.5888,-2.9638,,,
202006.0,W93029,,NANT DOWLAIS HEALTH CENTRE,FAIRWATER SQUARE,FAIRWATER CWMBRAN,GWENT,NP44 4TA,51.65070000000001,-3.0178,,,
202006.0,W97011,,PENARTH HEALTHCARE PARTNERSHIP,STANWELL ROAD,PENARTH VALE OF GLAMORGAN,SOUTH GLAMORGAN,CF64 3XE,51.42878,-3.21045,,,
202006.0,W93038,,THE MEDICAL CENTRE USK,MONMOUTH HOUSE MARYPORT STREET,USK,GWENT,NP15 1AB,51.7035,-2.9033,,,
202006.0,W00005,,ABER MEDICAL CENTRE,30 THOMAS STREET,ABERTRIDWR CAERPHILLY,GWENT,CF83 4AZ,51.59288333333333,-3.2333833333333337,,,
202006.0,W95059,,COURT HOUSE MEDICAL CENTRE,HEOL BRO WEN,CAERPHILLY,MID GLAMORGAN,CF83 3GH,51.59288333333333,-3.2333833333333337,,,
202006.0,W96010,,WELSHPOOL MEDICAL CENTRE,SALOP ROAD,WELSHPOOL,POWYS,SY21 7ER,52.67081351351352,-3.1976945945945947,,,
202006.0,W00175,,THE DAWN CENTRE ,35-37 PRINCESS DRIVE ,COLWYN BAY ,CONWY  N.WALES.,LL29 8PD,53.283275,-3.6966,,,
202006.0,W00148,,SBUHB CONTINENCE SERVICE,GORSEINON HOSPITAL,BRYNAWEL ROAD,GORSEINON SWANSEA,SA4 4UU,51.670225,-4.059125,,,
202006.0,W00124,,PRIMARY COMMUNITY &,INTERMEDIATE CARE CB (PCIC),CARDIFF ROYAL INFIRMARY (CRI),NEWPORT RD CARDIFF,CF24 0SZ,51.48,-3.18,,,
202006.0,W00164,,PULMONARY REHAB TEAM BLOCK A,NEATH PORT TALBOT HOSPITAL,BAGLAN WAY,PORT TALBOT,SA12 7BX,51.61181666666667,-3.7703,,,
202006.0,W94612,,PORTHMADOG HEALTH CENTRE,PORTHMADOG,GWYNEDD,,LL49 9NU,52.942910000000005,-4.16,,,
202006.0,W00088,,BRYNMAWR MEDICAL PRACTICE,BRYNMAWR WELLBEING CENTRE,BLAENAVON RD BRYNMAWR,EBBW VALE,NP23 4BR,51.7771,-3.2079,,,
202006.0,W00176,,Bron Castell,Rhes Segontiwm,Caernarfon,,LL55 2PH,53.12915357142857,-4.195053571428572,,,
202006.0,W98608,,ABERTAWE MEDICAL PRACTICE,160 HIGH STREET,SWANSEA,,SA1 1NE,51.63398,-3.94848,,,
202006.0,W98012,,ESTUARY GROUP PRACTICE,22 MILL STREET,GOWERTON SWANSEA,WEST GLAMORGAN,SA4 3ED,51.670225,-4.059125,,,
202006.0,W92440,,NEYLAND SURGERY,ST CLEMENTS ROAD,NEYLAND,MILFORD HAVEN,SA73 1SH,51.71983571428572,-4.983364285714286,,,
202006.0,W93063,,TREDEGAR HEALTH CENTRE,PARK ROW,TREDEGAR,BLAENAU GWENT,NP22 3XP,51.7725,-3.2468,,,
202006.0,W92040,,MARGARET STREET PRACTICE,MARGARET STREET,AMMANFORD CARMARTHENSHIRE,DYFED,SA18 2PJ,51.791845,-3.966785,,,
202006.0,W96009,,CAEREINION MEDICAL PRACTICE,LLANFAIR CAEREINION,WELSHPOOL,POWYS,SY21 0RT,52.67081351351352,-3.1976945945945947,,,
202006.0,W96012,,LLANFYLLIN GROUP PRACTICE,HIGH STREET,LLANFYLLIN,POWYS,SY22 5DG,52.72475,-3.2291958333333337,,,
202006.0,W94038,,MEDDYGFA VICTORIA SURGERY,VICTORIA ROAD,HOLYHEAD,ANGLESEY,LL65 1UD,53.28968620689656,-4.534455172413793,,,
202006.0,W97018,,THE SURGERY,ST DAVIDS COURT,68A COWBRIDGE ROAD EAST,CARDIFF,CF11 9DN,51.48,-3.18,,,
202006.0,W00167,,BUTETOWN MEDICAL PRACTICE,LOUNDON SQUARE,BUTETOWN,CARDIFF,CF10 5HW,51.48,-3.18,,,
202006.0,W97047,,FAIRWATER HEALTH CENTRE,PLASMAWR ROAD,CARDIFF,SOUTH GLAMORGAN,CF5 3JT,51.471875,-3.275816666666667,,,
202006.0,W00173,,ERYLDON,CAMPBELL ROAD,CAERNARFON,GWYNEDD,LL55 1HU,53.12915357142857,-4.195053571428572,,,
202006.0,W00174,,The Elms,Rhosddu Road,Wrexham,,LL11 1EB,53.064506666666674,-3.052973333333333,,,
202006.0,W94026,,HWB IECHYD CYBI,UCHELDRE AVENUE,HOLYHEAD,YNYS MON,LL65 1RA,53.28968620689656,-4.534455172413793,,,
202006.0,W95014,,EGLWYSBACH MEDICAL PRACTICE,BERW ROAD,PONTYPRIDD,MID GLAMORGAN,CF37 2AA,51.613815384615386,-3.3598076923076925,,,
202006.0,W95042,,ABERCYNON MEDICAL CENTRE,YNYSMEURIG ROAD,ABERCYNON,MID GLAMORGAN,CF45 4YB,51.66452,-3.3537,,,
202006.0,W93011,,BLACKWOOD MEDICAL GROUP,AVICENNA MEDICAL CENTRE,PONTLLANFRAITH BLACKWOOD,GWENT,NP12 2YU,51.6678,-3.2075,,,
202006.0,W92015,,FISHGUARD HEALTH CENTRE,ROPEWALK,FISHGUARD PEMBROKESHIRE,DYFED,SA65 9BT,51.97978333333333,-4.9630833333333335,,,
202006.0,W92041,,THE ROBERT STREET SURGERY,MANCHESTER SQUARE HEALTHCENTRE,MANCHESTER SQUARE,PEMBROKESHIRE,SA73 2JW,51.71983571428572,-4.983364285714286,,,
202006.0,W92059,,SOLVA SURGERY,CYSGOD YR EGLWYS,SOLVA HAVERFORDWEST,PEMBROKESHIRE DYFED,SA62 6TW,51.84974583333334,-5.031407291666667,,,
202006.0,W92616,,MORFA LANE SURGERY,CARMARTHEN,CARMARTHENSHIRE,DYFED,SA31 3AX,51.85391,-4.30209,,,
202006.0,W96001,,MONTGOMERY MEDICAL PRACTICE,WELL STREET,MONTGOMERY,POWYS,SY15 6PF,52.55073333333333,-3.12186,,,
202006.0,W96006,,RHAYADER GROUP PRACTICE,CAE HERBERT LANE,RHAYADER,POWYS,LD6  5ED,52.32828571428571,-3.4927,,,
202006.0,W96438,,PRESTEIGNE MEDICAL PRACTICE,LUGG VIEW,PRESTEIGNE,POWYS,LD8 2RJ,52.262570833333335,-3.0537541666666663,,,
202006.0,W93068,,BRYNMAWR MEDICAL PRACTICE,BRYNMAWR WELL BEING CENTRE,BLAEN-AFON ROAD BRYNMAWR,EBBW VALE,NP23 4BR,51.7771,-3.2079,,,
202006.0,W97294,,WHITCHURCH MEDICAL CENTRE,PARK ROAD SURGERY,WHITCHURCH CARDIFF,SOUTH GLAMORGAN,CF14 7EZ,51.5199,-3.204,,,
202006.0,7A1   ,Betsi Cadwaladr University HB,Preswylfa,Hendy Road,Mold ,Flintshire,CH7 1PZ,53.17209696969697,-3.163118181818182,,,
202006.0,7A2   ,Hywel Dda HB,St. Davids Hospital,Jobswell Road,Carmarthen, ,SA31 3YH,51.85391,-4.30209,,,
202006.0,7A3   ,Abertawe Bro Morgannwg University HB,1 Talbot Gateway,Baglan Energy Park,Baglan,Port Talbot,SA12 7BR,51.61181666666667,-3.7703,,,
202006.0,7A4   ,Cardiff & Vale University HB,PRIMARY CARE PCIC,FIRST FLOOR WOODLAND HOUSE,MAES Y COED ROAD,CARDIFF,CF14 4TT,51.5199,-3.204,,,
202006.0,7A5   ,Cwm Taf Morgannwg HB,Ynysmeurig House,Navigation Park,Abercynon, ,CF45 4SN,51.66452,-3.3537,,,
202006.0,7A6   ,Aneurin Bevan HB,Mamhilad House,Mamhilad Park Estate,Pontypool,Gwent,NP4 0YP,51.718515789473685,-3.030521052631579,,,
202006.0,7A7   ,Powys Teaching HB,Mansion House,Bronllys,Brecon,POWYS,LD3 0LS,51.99435362318841,-3.411075362318841,,,
202006.0,,Bridgend,NORTH COURT DAVID STREET,BRIDGEND INDUSTRIAL ESTATE,BRIDGEND,,CF31 3TP,51.507666666666665,-3.577733333333333,,,
202006.0,6A1   ,Monmouth,Singleton Court Business Park,Wonastow Road,Monmouth,MONMOUTHSHIRE,NP25 5JA,51.8127,-2.7136,,,
202006.0,6A2   ,Gwynedd,ERYLDON,CAMPBELL ROAD,CAERNARFON,GWYNEDD,LL55 1HU,53.12915357142857,-4.195053571428572,,,
202006.0,6A3   ,Pembrokeshire,UNIT 5 MERLINS COURT,WINCH LANE,HAVERFORDWEST,PEMBROKESHIRE,SA61 1SB,51.8017,-4.9691,,,
202006.0,6A4   ,Ceredigion,The Bryn,North Road,Lampeter,CEREDIGION,SA48 7HA,52.154116,-4.1118,,,
202006.0,6A5   ,Neath/Port Talbot,SUITE A BRITANNIC HOUSE,LLANDARCY,NEATH, ,SA10 6JQ,51.71421818181818,-3.720372727272728,,,
202006.0,6A6   ,Swansea,Medicines Management Team,12th Floor The Oldway Centre,36 Orchard Street,Swansea,SA1 5AW,51.63398,-3.94848,,,
202006.0,6A7   ,Conwy,Ivanhoe Building,Abergele Hospital,Llanfair Road,ABERGELE,LL22 8DP,53.20816315789474,-3.6482,,,
202006.0,6A8   ,Cardiff,PRIMARY CARE PCIC,FIRST FLOOR WOODLAND HOUSE,MAES Y COED ROAD,CARDIFF,CF14 4TT,51.5199,-3.204,,,
202006.0,6A9   ,Rhondda Cynon Taff,Unit 3,Navigation Park,Abercynon,RHONDDA CYNON TAFF,CF45 4SN,51.66452,-3.3537,,,
202006.0,6B1   ,Ynys Mon,Eryldon,Campbell Road,Caernarfon,GWYNEDD,LL55 1HU,53.12915357142857,-4.195053571428572,,,
202006.0,6B2   ,Caerphilly,Llanarth House,Unit 1 Newbridge Gateway,Bridge Street,NEWBRIDGE,NP11 5GH,51.6439,-3.1317,,,
202006.0,6B3   ,Bridgend Locality,NORTH COURT DAVID STREET,BRIDGEND INDUSTRIAL ESTATE,BRIDGEND,,CF31 3TP,51.507666666666665,-3.577733333333333,,,
202006.0,6B4   ,Wrexham,Pharmacy Dept(Primary care tm),Wrexham Maelor hospital,Croesnewydd Road,WREXHAM,LL13 7TD,52.9917619047619,-2.9116809523809524,,,
202006.0,6B5   ,Flintshire,PRESWYLFA,HENDY ROAD,MOLD,FLINTSHIRE,CH7 1PZ,53.17209696969697,-3.163118181818182,,,
202006.0,6B6   ,The Vale Of Glamorgan,PRIMARY CARE PCIC,FIRST FLOOR WOODLAND HOUSE,MAES Y COED ROAD,CARDIFF,CF14 4TT,51.5199,-3.204,,,
202006.0,6B7   ,Carmarthenshire,Medicines Management Team,Block13 Prince Philip Hospital,Bryngwyn Mawr Dafen,Llanelli,SA14 8QF,51.76378235294118,-4.089482352941177,,,
202006.0,6B8   ,Merthyr Tydfil,Ynysmeurig House,Unit 3 Navigation Park,Abercynon,RHONDDA CYNON TAFF,CF45 4SN,51.66452,-3.3537,,,
202006.0,6B9   ,Newport,Wentwood Ward,St Cadocs Hospital,Lodge Road,CAERLEON NEWPORT,NP18 3XQ,51.6084,-2.9435,,,
202006.0,6C1   ,Denbighshire,Ivanhoe Building,Abergele Hospital,Llanfair Road,ABERGELE,LL22 8DP,53.20816315789474,-3.6482,,,
202006.0,6C2   ,Blaenau Gwent,Anvil Court       ,Church Street          ,Abertillery             ,Gwent,NP13 1DB,51.7298,-3.1343,,,
202006.0,6C3   ,Torfaen,Mamhilad House,Mamhilad Park Est.,Pontypool,GWENT,NP4 0YP,51.718515789473685,-3.030521052631579,,,
202006.0,6C4   ,Powys,Mansion House,Bronllys,Brecon,POWYS,LD3 0LS,51.99435362318841,-3.411075362318841,,,
202202.0,W00186,,Adult ADHD Service,Wellfield Resource CEntre,22 Wellfield Road,CARMARTHEN,SA31 1DS,51.85391,-4.30209,,,
202202.0,W00177,,Medical Services and Wellbeing,North Wales Police,Force Headquarters,COLWYN BAY,LL29 8AW,53.283275,-3.6966,,,
202202.0,W00182,,WREXHAM UPCC,URGENT PRIMARY CARE CENTRE,WREXHAM MAELOR HOSPITAL,CROESNEWYDD ROAD WREXHAM,LL13 7TD,52.9917619047619,-2.9116809523809524,,,
202202.0,W00183,,URGENT PRIMARY CARE CENTRE MIU,Mold Community Hospital,Ash Grove,MOLD,CH7 1XG,53.17209696969697,-3.163118181818182,,,
202202.0,W00184,,Hywel Dda MAS,Caebryn Unit,Prince Philip Hospital,LLANELLI,SA14 8QF,51.76378235294118,-4.089482352941177,,,
202202.0,W00181,,THE ANNEX,Llanfrechfa Grange,Cwmbran,TORFAEN,NP44 8YN,51.65070000000001,-3.0178,,,
202202.0,W00188,,SBU HEART FUNCTION SERVICE,OUTPATIENT DEPT,GORSEINON HOSPITAL,BRYNAWEL ROAD GORSEINON,SA4 4UU,51.670225,-4.059125,,,
202202.0,W00178,,Carmarthenshire ICS,Ty Bryngwyn,Prince Phillip Hospital,LLANELLI,SA14 8QF,51.76378235294118,-4.089482352941177,,,
202202.0,W00179,,Renal Unit,Ysbyty Glan Clwyd,Rhyl,DENBIGHSHIRE,LL18 5UJ,53.29182,-3.45482,,,
202202.0,W00180,,NORTH DENBIGHSHIRE CLUSTER,HEALTHY PRESTATYN IACH,TY NANT NANT HALL ROAD,PRESTATYN,LL19 9LG,53.3274,-3.408033333333333,,,
202202.0,W00187,,ABUHB RISCA PODIATRY,RISCA HEALTH CENTRE,CROMWELL ROAD,RISCA,NP11 6YF,51.6439,-3.1317,,,
202205.0,W00190,,UPCC at HEALTHY PRESTATYN IACH,TY NANT,NANT HALL ROAD,PRESTATYN,LL19 9LG,53.3274,-3.408033333333333,604700.0,,
202205.0,W00193,,UPCC at Ysbyty Penrhos Stanley,Holyhead,,,LL65 2QA,53.28968620689656,-4.534455172413793,604703.0,,
202205.0,W00189,,Pembrokeshire UICS,South Pembrokeshire Hospital,Fort Road,PEMBROKE DOCK,CF72 6SX,51.53014615384616,-3.408415384615384,603483.0,,
202205.0,W00191,,UPCC at YSBYTY GWYNEDD,PENRHOSGARNEDD,BANGOR,,LL57 2PW,53.203925000000005,-4.106675,604701.0,,
202205.0,W00192,,UPCC at Ysbyty Alltwen,Tremadog,Porthmadog,,LL49 9AQ,52.942910000000005,-4.16,604702.0,,
202210.0,W00195,,WOMEN & CHILDRENS DIRECTORATE,HYWEL DDA HEALTH BOARD,TELLO WARD,GLANGWILI HOSPITAL,SA31 2AF,51.85391,-4.30209,603484.0,,
202210.0,W00194,,Neath Port Talbot Locality,Resource Centre 2nd Floor,Moor Road,PORT TALBOT,SA12 7BJ,51.61181666666667,-3.7703,605811.0,,
